31.7500 42.833 18.543 1.1 89 1 11 24 1988-03-11T23:00 Cruise:WOD05_UA000011
31.7500 43.167 18.38 1.1 86 1 08 24 1985-03-08T23:25 Cruise:WOD05_UA000002
31.7500 43.167 18.448 1.1 89 1 21 22 1988-03-21T21:19 Cruise:WOD05_UA000011
31.7500 43.167 18.52 1.1 89 1 11 20 1988-03-11T19:30 Cruise:WOD05_UA000011
31.7500 43.250 18.084 1.1 90 1 02 8 1989-03-02T06:34 Cruise:WOD05_UA000018
31.7500 43.500 18.319 1.1 86 1 08 21 1985-03-08T20:03 Cruise:WOD05_UA000002
31.7500 43.500 18.366 1.1 89 1 09 5 1988-03-09T04:00 Cruise:WOD05_UA000011
31.7500 43.500 18.37 1.1 89 1 21 2 1988-03-21T01:30 Cruise:WOD05_UA000011
31.7500 43.750 18.41 1.1 92 1 04 6 1991-03-04T04:46 Cruise:WOD05_SU019009
31.7500 43.832 18.41 1.1 89 1 20 23 1988-03-20T22:00 Cruise:WOD05_UA000011
31.7500 43.833 18.279 1.1 86 1 08 18 1985-03-08T17:06 Cruise:WOD05_UA000002
31.7500 43.833 18.375 1.1 89 1 08 25 1988-03-08T23:40 Cruise:WOD05_UA000011
31.7500 43.833 18.393 1.1 89 1 24 2 1988-03-24T01:19 Cruise:WOD05_UA000011
31.7500 44.167 18.073 1.1 89 1 07 13 1988-03-07T12:30 Cruise:WOD05_UA000011
31.7500 44.167 18.274 1.1 86 1 08 15 1985-03-08T14:07 Cruise:WOD05_UA000002
31.7500 44.167 18.336 1.1 89 1 24 5 1988-03-24T04:00 Cruise:WOD05_UA000011
31.7500 44.250 18.44 1.1 92 1 02 6 1991-03-02T05:25 Cruise:WOD05_SU019009
31.7500 44.500 18.055 1.1 89 1 23 8 1988-03-23T07:30 Cruise:WOD05_UA000011
31.7500 44.500 18.08 1.1 89 1 06 22 1988-03-06T20:52 Cruise:WOD05_UA000011
31.8000 44.000 18.265 1.1 93 1 21 19 1992-03-21T18:10 Cruise:WOD05_UA000032
31.8000 44.167 18.075 1.1 93 1 21 22 1992-03-21T20:46 Cruise:WOD05_UA000032
31.8000 44.333 18.048 1.1 93 1 21 24 1992-03-21T23:01 Cruise:WOD05_UA000032
31.8167 44.500 18.033 1.1 93 1 22 2 1992-03-22T01:27 Cruise:WOD05_UA000032
31.8167 44.767 18.044 1.1 93 1 22 10 1992-03-22T09:15 Cruise:WOD05_UA000032
31.8167 44.833 18.045 1.1 93 1 22 13 1992-03-22T11:40 Cruise:WOD05_UA000032
31.8333 44.650 18.006 1.1 93 1 22 9 1992-03-22T07:31 Cruise:WOD05_UA000032
31.9000 43.667 18.465 1.1 93 1 21 15 1992-03-21T14:30 Cruise:WOD05_UA000032
31.9333 44.683 18 1.1 92 1 24 2 1991-03-24T00:49 Cruise:WOD05_SU019009
32.0000 43.670 18.153 1.1 90 1 02 22 1989-03-02T20:55 Cruise:WOD05_UA000018
32.1500 44.150 18.091 1.1 93 1 23 2 1992-03-23T00:42 Cruise:WOD05_UA000032
32.1500 44.250 18.07 1.1 92 1 14 24 1991-03-14T22:55 Cruise:WOD05_SU019009
32.1500 44.317 17.982 1.1 93 1 22 24 1992-03-22T22:42 Cruise:WOD05_UA000032
32.1667 43.500 18.09 1.1 92 1 15 5 1991-03-15T04:10 Cruise:WOD05_SU019009
32.1667 43.500 18.63 1.1 92 1 13 10 1991-03-13T08:45 Cruise:WOD05_SU019009
32.1667 43.750 18.17 1.1 92 1 15 3 1991-03-15T02:25 Cruise:WOD05_SU019009
32.1667 43.983 18.33 1.1 93 1 23 4 1992-03-23T03:25 Cruise:WOD05_UA000032
32.1667 44.000 18.12 1.1 92 1 15 2 1991-03-15T00:34 Cruise:WOD05_SU019009
32.1667 44.483 18.02 1.1 93 1 22 21 1992-03-22T19:52 Cruise:WOD05_UA000032
32.1667 44.500 18.16 1.1 92 1 15 20 1991-03-15T18:31 Cruise:WOD05_SU019009
32.1667 44.667 18.061 1.1 93 1 22 19 1992-03-22T17:43 Cruise:WOD05_UA000032
